time,gti,temp_air,wind_speed,humidity,precipitation,pm10,power
2024-01-28 16:00:00,138.9,3.95,3.61,100.0,0.0,17.7,6.059
2024-01-28 17:00:00,83.1,8.54,4.35,97.9,0.0,16.0,3.61
2024-01-28 18:00:00,0.0,4.63,1.72,88.2,0.0,19.4,0.0
2024-01-28 19:00:00,0.0,4.84,5.1,93.8,0.0,20.9,0.0
2024-01-28 20:00:00,0.0,1.91,3.49,94.7,0.0,11.5,0.0
2024-01-28 21:00:00,0.0,5.71,1.66,98.1,0.0,21.8,0.0
2024-01-28 22:00:00,0.0,3.6,3.23,97.9,0.0,18.1,0.0
2024-01-28 23:00:00,0.0,1.98,0.7,100.0,0.0,17.6,0.0
2024-01-29 00:00:00,0.0,-1.21,2.89,100.0,0.0,21.6,0.0
2024-01-29 01:00:00,0.0,-0.66,2.02,100.0,0.0,22.2,0.0
2024-01-29 02:00:00,0.0,-2.71,6.2,98.8,0.0,15.8,0.0
2024-01-29 03:00:00,0.0,-1.12,4.57,92.0,0.0,22.4,0.0
2024-01-29 04:00:00,0.0,-3.25,0.68,100.0,0.0,18.5,0.0
2024-01-29 05:00:00,0.0,0.24,1.09,100.0,0.0,13.7,0.0
2024-01-29 06:00:00,0.0,-2.03,8.06,100.0,0.0,15.1,0.0
2024-01-29 07:00:00,45.5,-0.83,1.72,100.0,0.0,21.0,1.826
2024-01-29 08:00:00,135.3,0.2,0.67,100.0,0.0,18.1,5.98
2024-01-29 09:00:00,258.2,2.48,3.73,100.0,0.0,11.3,11.32
2024-01-29 10:00:00,264.6,2.91,5.6,100.0,0.0,23.5,11.681
2024-01-29 11:00:00,198.6,5.43,1.95,92.0,0.0,21.9,8.847
2024-01-29 12:00:00,306.8,5.01,3.15,89.8,0.0,20.7,13.904
2024-01-29 13:00:00,194.8,7.71,2.17,100.0,0.0,16.9,8.726
2024-01-29 14:00:00,230.0,9.3,3.77,90.6,0.0,21.4,9.984
2024-01-29 15:00:00,185.0,7.31,1.22,92.3,0.0,12.2,8.223
2024-01-29 16:00:00,96.5,10.35,2.73,81.1,0.0,12.5,4.08
2024-01-29 17:00:00,56.3,8.22,4.49,91.0,0.0,17.4,2.437
2024-01-29 18:00:00,0.0,8.94,1.67,90.6,0.0,17.5,0.0
2024-01-29 19:00:00,0.0,4.6,4.27,88.3,0.0,18.2,0.0
2024-01-29 20:00:00,0.0,1.0,3.64,100.0,4.94,8.8,0.0
2024-01-29 21:00:00,0.0,1.14,0.85,96.5,0.0,18.2,0.0
2024-01-29 22:00:00,0.0,-0.0,1.25,86.1,0.0,9.3,0.0
2024-01-29 23:00:00,0.0,-1.73,3.96,98.3,0.0,19.6,0.0
2024-01-30 00:00:00,0.0,-4.6,1.24,100.0,0.0,9.5,0.0
2024-01-30 01:00:00,0.0,-0.56,0.21,94.7,0.0,22.5,0.0
2024-01-30 02:00:00,0.0,-5.39,2.58,100.0,0.0,19.7,0.0
2024-01-30 03:00:00,0.0,-1.38,2.44,100.0,0.0,19.9,0.0
2024-01-30 04:00:00,0.0,0.68,3.81,100.0,0.0,18.2,0.0
2024-01-30 05:00:00,0.0,-3.27,5.33,96.7,0.0,21.1,0.0
2024-01-30 06:00:00,0.0,-0.72,2.45,93.0,0.0,22.4,0.0
2024-01-30 07:00:00,44.7,-0.87,2.94,99.0,0.0,12.0,2.034
2024-01-30 08:00:00,187.8,2.18,0.63,89.2,0.0,10.7,8.221
2024-01-30 09:00:00,135.8,0.44,1.75,96.1,0.0,21.7,6.219
2024-01-30 10:00:00,158.9,3.33,9.48,100.0,0.0,15.7,7.699
2024-01-30 11:00:00,277.8,6.41,3.4,89.9,0.0,17.0,12.78
2024-01-30 12:00:00,271.6,5.69,5.47,83.0,0.0,20.2,12.582
2024-01-30 13:00:00,183.2,4.12,1.74,96.3,0.0,23.5,7.844
2024-01-30 14:00:00,259.7,8.92,1.54,96.6,0.0,20.5,10.815
2024-01-30 15:00:00,111.5,5.29,1.5,81.8,0.0,22.7,4.867
2024-01-30 16:00:00,69.2,7.18,4.4,82.7,1.64,19.5,3.211
2024-01-30 17:00:00,39.9,7.43,2.01,90.8,0.0,14.9,1.648
2024-01-30 18:00:00,0.0,5.95,0.61,85.1,0.0,21.4,0.0
2024-01-30 19:00:00,0.0,8.54,2.15,88.2,0.0,10.3,0.0
2024-01-30 20:00:00,0.0,4.63,1.57,100.0,0.0,23.0,0.0
2024-01-30 21:00:00,0.0,1.93,4.58,94.8,0.0,16.1,0.0
2024-01-30 22:00:00,0.0,1.84,7.75,99.9,0.0,21.3,0.0
2024-01-30 23:00:00,0.0,0.05,0.63,100.0,0.0,16.8,0.0
2024-01-31 00:00:00,0.0,-1.2,3.48,96.1,0.0,12.3,0.0
2024-01-31 01:00:00,0.0,-1.7,5.03,95.1,0.0,20.0,0.0
2024-01-31 02:00:00,0.0,-3.21,3.96,100.0,0.0,20.0,0.0
2024-01-31 03:00:00,0.0,-2.41,1.55,100.0,0.0,15.1,0.0
2024-01-31 04:00:00,0.0,-3.32,1.85,100.0,0.0,21.3,0.0
2024-01-31 05:00:00,0.0,-4.91,2.39,100.0,0.0,19.2,0.0
2024-01-31 06:00:00,0.0,0.44,1.34,98.1,0.0,16.3,0.0
2024-01-31 07:00:00,68.1,-1.08,2.75,100.0,0.0,19.9,3.091
2024-01-31 08:00:00,187.3,1.19,5.72,91.3,0.0,18.4,8.157
2024-01-31 09:00:00,255.8,1.13,3.45,100.0,0.0,16.5,11.529
2024-01-31 10:00:00,203.0,2.47,0.48,90.4,0.0,19.1,8.359
2024-01-31 11:00:00,359.6,3.21,2.18,100.0,0.0,16.9,15.455
2024-01-31 12:00:00,356.7,7.23,7.23,94.4,0.0,15.8,16.232
2024-01-31 13:00:00,273.3,8.38,1.21,91.0,0.0,13.0,10.787
2024-01-31 14:00:00,134.7,7.14,3.95,84.4,0.0,19.5,6.188
2024-01-31 15:00:00,123.9,6.46,0.86,98.3,0.0,15.6,5.264
2024-01-31 16:00:00,77.1,4.56,3.42,91.1,0.0,20.0,3.493
2024-01-31 17:00:00,41.9,7.79,1.85,93.7,0.0,18.4,1.793
2024-01-31 18:00:00,0.0,4.79,6.21,89.6,0.0,18.6,0.0
2024-01-31 19:00:00,0.0,3.09,6.18,84.2,0.0,21.9,0.0
2024-01-31 20:00:00,0.0,3.61,0.66,100.0,0.0,18.0,0.0
2024-01-31 21:00:00,0.0,1.77,2.13,100.0,0.0,15.9,0.0
2024-01-31 22:00:00,0.0,-1.3,1.71,98.6,0.0,18.7,0.0
2024-01-31 23:00:00,0.0,-2.3,3.88,100.0,0.0,20.4,0.0
2024-02-01 00:00:00,0.0,-0.72,2.04,100.0,0.0,20.9,0.0
2024-02-01 01:00:00,0.0,-3.0,5.76,100.0,0.0,16.7,0.0
2024-02-01 02:00:00,0.0,-1.75,1.92,91.7,0.0,28.1,0.0
2024-02-01 03:00:00,0.0,-2.47,2.64,100.0,0.0,14.0,0.0
2024-02-01 04:00:00,0.0,-0.95,2.06,98.8,0.0,17.1,0.0
2024-02-01 05:00:00,0.0,-3.27,3.9,97.4,0.0,18.1,0.0
2024-02-01 06:00:00,0.0,-0.88,6.47,95.1,0.0,21.3,0.0
2024-02-01 07:00:00,63.9,0.77,4.47,99.4,0.0,20.7,2.941
2024-02-01 08:00:00,99.9,0.08,1.82,98.3,0.0,25.3,4.49
2024-02-01 09:00:00,241.0,4.0,0.85,93.4,0.0,22.1,11.131
2024-02-01 10:00:00,156.7,1.1,1.34,95.0,0.0,18.4,7.02
2024-02-01 11:00:00,359.9,3.56,5.43,100.0,0.0,22.9,16.728
2024-02-01 12:00:00,360.3,3.29,2.71,88.0,0.0,18.1,14.858
2024-02-01 13:00:00,219.9,5.54,2.91,93.1,0.0,13.9,9.846
2024-02-01 14:00:00,185.0,6.91,4.29,88.4,0.0,25.0,7.993
2024-02-01 15:00:00,121.0,8.56,2.43,85.9,0.0,18.3,5.219
2024-02-01 16:00:00,184.2,6.91,4.69,78.0,0.0,14.4,8.328
2024-02-01 17:00:00,76.4,5.75,2.08,92.3,0.0,25.9,3.477
2024-02-01 18:00:00,0.0,3.52,1.75,91.5,2.27,20.6,0.0
2024-02-01 19:00:00,0.0,2.99,0.95,97.5,4.45,20.8,0.0
2024-02-01 20:00:00,0.0,4.07,0.28,100.0,0.0,12.4,0.0
2024-02-01 21:00:00,0.0,3.63,2.75,96.1,0.0,24.0,0.0
2024-02-01 22:00:00,0.0,0.39,4.1,100.0,0.0,12.6,0.0
2024-02-01 23:00:00,0.0,1.63,4.08,92.7,0.0,25.2,0.0
2024-02-02 00:00:00,0.0,-2.61,5.58,100.0,0.0,15.8,0.0
2024-02-02 01:00:00,0.0,-2.56,2.3,100.0,0.0,13.5,0.0
2024-02-02 02:00:00,0.0,-2.93,5.52,98.0,0.0,24.5,0.0
2024-02-02 03:00:00,0.0,-0.35,2.52,94.4,4.01,10.7,0.0
2024-02-02 04:00:00,0.0,-2.28,0.93,100.0,0.0,20.5,0.0
2024-02-02 05:00:00,0.0,-4.67,3.37,100.0,0.0,15.7,0.0
2024-02-02 06:00:00,0.0,0.25,0.99,93.4,0.0,24.6,0.0
2024-02-02 07:00:00,59.2,2.62,2.3,100.0,0.0,16.6,2.68
2024-02-02 08:00:00,178.6,0.69,4.92,100.0,0.0,19.4,8.129
2024-02-02 09:00:00,140.1,1.01,0.2,92.6,0.0,11.3,6.09
2024-02-02 10:00:00,276.1,4.94,2.62,99.8,0.0,19.1,12.361
2024-02-02 11:00:00,155.0,7.8,1.37,80.2,0.0,24.3,7.064
2024-02-02 12:00:00,390.1,7.16,4.94,85.1,0.0,26.7,16.265
2024-02-02 13:00:00,368.8,4.25,6.87,87.0,0.0,24.4,17.207
2024-02-02 14:00:00,217.3,8.32,1.96,86.4,0.0,25.7,9.329
2024-02-02 15:00:00,192.2,7.96,3.76,89.8,0.0,19.3,8.476
2024-02-02 16:00:00,145.4,5.75,0.67,85.0,0.0,18.2,6.22
2024-02-02 17:00:00,53.9,8.62,3.01,86.4,0.0,16.5,2.373
2024-02-02 18:00:00,0.0,6.55,1.07,85.9,0.0,13.9,0.0
2024-02-02 19:00:00,0.0,6.83,1.19,92.6,0.0,20.7,0.0
2024-02-02 20:00:00,0.0,2.06,2.18,97.6,0.0,20.6,0.0
2024-02-02 21:00:00,0.0,2.95,1.21,100.0,0.0,19.6,0.0
2024-02-02 22:00:00,0.0,-0.28,3.1,89.2,0.0,21.7,0.0
2024-02-02 23:00:00,0.0,0.23,2.43,100.0,0.0,13.9,0.0
2024-02-03 00:00:00,0.0,1.08,1.45,100.0,0.0,17.9,0.0
2024-02-03 01:00:00,0.0,-4.07,1.36,100.0,0.0,22.5,0.0
2024-02-03 02:00:00,0.0,-4.48,3.47,100.0,0.0,13.1,0.0
2024-02-03 03:00:00,0.0,-1.17,4.06,100.0,0.0,15.8,0.0
2024-02-03 04:00:00,0.0,-2.45,2.61,100.0,0.0,22.1,0.0
2024-02-03 05:00:00,0.0,-0.17,3.84,87.3,0.0,15.0,0.0
2024-02-03 06:00:00,0.0,-2.35,0.97,99.4,0.0,18.3,0.0
2024-02-03 07:00:00,81.2,-0.02,1.1,100.0,0.0,13.0,3.488
2024-02-03 08:00:00,156.9,2.14,1.5,97.2,0.0,15.5,6.947
2024-02-03 09:00:00,124.1,2.72,0.89,96.3,0.0,28.7,5.669
2024-02-03 10:00:00,133.4,1.01,0.2,88.4,0.0,15.1,5.858
2024-02-03 11:00:00,290.7,9.13,2.0,85.4,0.0,20.5,12.519
2024-02-03 12:00:00,308.1,6.25,1.29,89.5,0.0,20.1,13.163
2024-02-03 13:00:00,273.5,4.72,1.75,88.4,0.0,16.2,11.489
2024-02-03 14:00:00,175.6,7.7,1.18,96.8,0.0,20.6,7.264
2024-02-03 15:00:00,246.7,8.04,1.68,87.5,0.0,9.0,10.39
2024-02-03 16:00:00,79.4,8.72,2.42,83.8,0.0,26.0,3.546
2024-02-03 17:00:00,78.3,8.12,3.72,100.0,0.0,16.1,3.697
2024-02-03 18:00:00,0.0,5.62,5.27,95.3,0.0,13.9,0.0
2024-02-03 19:00:00,0.0,2.32,1.93,97.6,0.0,14.9,0.0
2024-02-03 20:00:00,0.0,4.39,1.27,93.3,0.0,13.0,0.0
2024-02-03 21:00:00,0.0,-0.06,0.48,95.4,0.0,17.8,0.0
2024-02-03 22:00:00,0.0,2.93,8.5,90.8,0.0,20.4,0.0
2024-02-03 23:00:00,0.0,-1.2,4.0,93.8,0.0,16.0,0.0
2024-02-04 00:00:00,0.0,-0.13,2.69,97.5,0.0,17.2,0.0
2024-02-04 01:00:00,0.0,-2.86,0.71,93.7,0.0,24.5,0.0
2024-02-04 02:00:00,0.0,-3.12,0.23,100.0,0.0,17.1,0.0
2024-02-04 03:00:00,0.0,-3.75,0.46,99.9,0.0,21.2,0.0
2024-02-04 04:00:00,0.0,-1.31,1.55,100.0,0.0,11.1,0.0
2024-02-04 05:00:00,0.0,-2.81,1.33,97.8,0.0,20.6,0.0
2024-02-04 06:00:00,0.0,0.07,1.24,100.0,0.0,18.3,0.0
2024-02-04 07:00:00,92.2,-0.94,1.4,92.1,0.0,18.5,4.125
2024-02-04 08:00:00,176.1,0.81,4.46,94.6,0.0,12.2,8.267
2024-02-04 09:00:00,257.3,2.5,0.71,93.3,0.0,19.9,10.952
2024-02-04 10:00:00,195.6,3.98,0.93,96.1,0.0,19.5,8.417
2024-02-04 11:00:00,269.2,3.56,0.96,87.6,0.0,21.1,11.651
2024-02-04 12:00:00,342.8,7.04,1.51,99.6,0.0,24.2,14.67
2024-02-04 13:00:00,170.5,6.37,0.47,91.6,0.0,12.9,6.964
2024-02-04 14:00:00,285.8,8.1,3.3,89.3,0.0,19.2,11.832
2024-02-04 15:00:00,117.5,7.43,1.26,81.8,0.0,15.9,5.16
2024-02-04 16:00:00,189.7,8.16,2.03,91.4,0.0,26.0,8.841
2024-02-04 17:00:00,79.5,6.16,2.33,98.6,0.0,17.9,3.599
2024-02-04 18:00:00,0.0,4.8,1.73,88.0,0.0,23.5,0.0
2024-02-04 19:00:00,0.0,5.59,4.05,89.1,0.0,15.7,0.0
2024-02-04 20:00:00,0.0,3.0,5.17,94.2,0.0,17.6,0.0
2024-02-04 21:00:00,0.0,4.64,0.78,91.9,0.0,11.9,0.0
2024-02-04 22:00:00,0.0,1.26,1.21,92.2,0.0,21.9,0.0
2024-02-04 23:00:00,0.0,-2.11,1.01,100.0,0.0,11.8,0.0
2024-02-05 00:00:00,0.0,-1.91,0.61,100.0,0.0,18.8,0.0
2024-02-05 01:00:00,0.0,-3.33,3.62,100.0,0.0,22.2,0.0
2024-02-05 02:00:00,0.0,-0.72,3.09,94.8,0.0,19.8,0.0
2024-02-05 03:00:00,0.0,-1.34,1.24,94.3,0.0,10.4,0.0
2024-02-05 04:00:00,0.0,-2.42,1.2,100.0,0.0,17.5,0.0
2024-02-05 05:00:00,0.0,-1.39,2.64,98.4,0.0,23.8,0.0
2024-02-05 06:00:00,0.0,-1.16,1.83,100.0,0.0,21.0,0.0
2024-02-05 07:00:00,72.9,1.29,2.68,87.9,0.0,17.8,3.337
2024-02-05 08:00:00,200.7,1.99,1.42,92.5,0.0,14.7,8.621
2024-02-05 09:00:00,169.0,3.55,2.48,100.0,0.0,20.6,7.301
2024-02-05 10:00:00,338.8,3.51,4.19,89.9,0.0,17.1,14.486
2024-02-05 11:00:00,314.6,4.06,2.04,89.6,0.0,15.1,13.779
2024-02-05 12:00:00,309.4,7.04,6.09,93.1,0.0,17.9,14.007
2024-02-05 13:00:00,197.1,9.16,2.72,84.4,0.0,21.5,8.617
2024-02-05 14:00:00,135.0,8.99,0.27,91.9,0.0,16.2,5.488
2024-02-05 15:00:00,182.3,9.88,1.91,83.6,0.0,18.7,7.66
2024-02-05 16:00:00,72.4,7.58,3.43,89.7,0.0,17.7,3.258
2024-02-05 17:00:00,41.7,5.38,2.95,96.8,5.25,14.0,1.886
2024-02-05 18:00:00,0.0,4.72,3.39,91.0,0.0,17.6,0.0
2024-02-05 19:00:00,0.0,7.07,2.42,83.4,0.0,19.1,0.0
2024-02-05 20:00:00,0.0,1.0,5.88,95.6,0.0,19.3,0.0
2024-02-05 21:00:00,0.0,4.76,3.7,87.7,0.0,23.2,0.0
2024-02-05 22:00:00,0.0,0.03,2.28,96.4,0.0,19.7,0.0
2024-02-05 23:00:00,0.0,2.89,2.72,96.0,0.0,14.7,0.0
2024-02-06 00:00:00,0.0,-1.08,8.0,100.0,0.0,21.4,0.0
2024-02-06 01:00:00,0.0,-0.69,5.55,100.0,0.0,16.5,0.0
2024-02-06 02:00:00,0.0,1.31,1.87,93.1,0.0,15.3,0.0
2024-02-06 03:00:00,0.0,-2.94,2.77,100.0,0.0,25.6,0.0
2024-02-06 04:00:00,0.0,-2.79,5.84,100.0,0.0,20.3,0.0
2024-02-06 05:00:00,0.0,-2.81,0.92,100.0,0.0,18.2,0.0
2024-02-06 06:00:00,0.0,-2.48,1.58,100.0,0.0,16.8,0.0
2024-02-06 07:00:00,104.1,-0.44,4.38,99.6,0.0,22.6,4.878
2024-02-06 08:00:00,102.7,0.43,1.17,100.0,0.0,24.8,4.526
2024-02-06 09:00:00,162.3,0.68,1.85,97.5,0.0,23.1,7.206
2024-02-06 10:00:00,273.5,3.54,2.66,86.7,0.0,22.6,12.222
2024-02-06 11:00:00,145.1,5.73,3.96,96.4,0.0,20.7,6.315
2024-02-06 12:00:00,296.2,4.75,0.7,95.9,0.0,12.9,12.595
2024-02-06 13:00:00,347.3,6.64,4.15,91.7,0.0,17.3,15.837
2024-02-06 14:00:00,265.6,9.5,2.48,82.3,0.0,21.3,11.711
2024-02-06 15:00:00,157.4,5.43,2.61,100.0,0.0,17.1,6.586
2024-02-06 16:00:00,168.5,10.29,0.49,91.8,0.0,15.9,6.742
2024-02-06 17:00:00,47.3,5.88,2.16,88.5,0.0,18.0,2.012
2024-02-06 18:00:00,0.0,6.4,0.8,100.0,0.0,14.2,0.0
2024-02-06 19:00:00,0.0,6.98,6.23,99.2,0.0,11.6,0.0
2024-02-06 20:00:00,0.0,6.23,1.74,90.7,0.0,18.3,0.0
2024-02-06 21:00:00,0.0,3.26,5.33,90.3,4.19,21.0,0.0
2024-02-06 22:00:00,0.0,0.22,2.56,100.0,0.0,19.4,0.0
2024-02-06 23:00:00,0.0,-1.12,5.39,99.6,0.0,26.7,0.0
2024-02-07 00:00:00,0.0,-1.78,0.32,100.0,0.0,22.6,0.0
2024-02-07 01:00:00,0.0,1.12,1.1,91.9,0.0,20.9,0.0
2024-02-07 02:00:00,0.0,-2.79,5.12,100.0,0.0,22.8,0.0
2024-02-07 03:00:00,0.0,-1.9,7.09,99.2,0.0,10.6,0.0
2024-02-07 04:00:00,0.0,-3.78,1.94,100.0,0.0,12.1,0.0
2024-02-07 05:00:00,0.0,-3.45,1.44,98.5,0.0,20.6,0.0
2024-02-07 06:00:00,0.0,-0.88,0.65,100.0,0.0,24.6,0.0
2024-02-07 07:00:00,94.8,-0.37,0.42,94.6,0.0,12.2,4.149
2024-02-07 08:00:00,130.1,0.94,0.38,96.9,0.0,12.4,5.528
2024-02-07 09:00:00,111.9,0.4,2.31,91.3,0.0,22.0,4.938
2024-02-07 10:00:00,343.4,3.8,2.2,82.9,0.0,19.1,14.681
2024-02-07 11:00:00,243.5,7.44,0.8,89.1,6.63,19.8,10.956
2024-02-07 12:00:00,242.7,4.87,1.26,100.0,0.0,17.1,10.099
2024-02-07 13:00:00,338.2,8.29,1.77,90.9,0.0,15.5,14.854
2024-02-07 14:00:00,187.5,2.25,0.3,95.6,0.0,17.1,8.492
2024-02-07 15:00:00,262.0,6.41,2.66,100.0,0.0,18.5,11.859
2024-02-07 16:00:00,82.9,4.58,2.91,79.9,0.0,13.3,3.706
2024-02-07 17:00:00,89.3,8.8,3.45,90.5,0.0,13.3,3.872
2024-02-07 18:00:00,0.0,7.47,3.23,85.1,0.0,17.4,0.0
2024-02-07 19:00:00,0.0,3.56,2.04,95.3,0.0,26.0,0.0
2024-02-07 20:00:00,0.0,4.34,6.18,89.4,0.0,14.6,0.0
2024-02-07 21:00:00,0.0,4.42,1.49,90.0,0.0,19.8,0.0
2024-02-07 22:00:00,0.0,3.36,3.18,97.0,0.0,18.2,0.0
2024-02-07 23:00:00,0.0,-0.49,0.75,98.8,0.0,14.7,0.0
2024-02-08 00:00:00,0.0,-4.17,0.77,100.0,0.0,17.8,0.0
2024-02-08 01:00:00,0.0,-3.0,3.01,94.9,0.0,19.2,0.0
2024-02-08 02:00:00,0.0,-1.0,0.98,100.0,0.0,20.3,0.0
2024-02-08 03:00:00,0.0,0.83,2.98,96.9,0.0,17.4,0.0
2024-02-08 04:00:00,0.0,-2.23,3.1,94.6,0.0,22.9,0.0
2024-02-08 05:00:00,0.0,-2.56,6.62,92.2,5.68,17.1,0.0
2024-02-08 06:00:00,0.0,2.74,0.71,97.7,0.0,14.8,0.0
2024-02-08 07:00:00,66.7,0.79,0.6,96.5,0.0,26.9,3.025
2024-02-08 08:00:00,151.6,-0.46,2.4,100.0,0.0,19.4,6.532
2024-02-08 09:00:00,109.2,2.5,5.02,100.0,0.0,15.5,4.964
2024-02-08 10:00:00,353.4,5.47,2.31,97.6,0.0,24.7,15.489
2024-02-08 11:00:00,218.2,5.07,11.56,93.0,0.0,12.7,10.869
2024-02-08 12:00:00,185.3,7.4,2.94,80.4,0.0,20.4,8.006
2024-02-08 13:00:00,143.3,4.6,2.78,100.0,0.0,12.3,6.539
2024-02-08 14:00:00,329.6,5.36,1.76,93.4,0.0,10.3,13.795
2024-02-08 15:00:00,270.3,6.57,3.28,100.0,0.0,16.7,11.764
2024-02-08 16:00:00,86.4,7.08,4.91,86.0,0.0,13.5,4.043
2024-02-08 17:00:00,48.8,7.51,2.57,82.6,0.0,26.9,2.119
2024-02-08 18:00:00,0.0,7.17,4.58,99.4,0.0,16.9,0.0
2024-02-08 19:00:00,0.0,8.88,2.55,90.2,0.0,17.5,0.0
2024-02-08 20:00:00,0.0,2.86,0.65,100.0,0.0,18.9,0.0
2024-02-08 21:00:00,0.0,2.21,0.52,89.4,0.0,19.3,0.0
2024-02-08 22:00:00,0.0,0.32,3.76,91.6,0.0,19.5,0.0
2024-02-08 23:00:00,0.0,1.8,2.62,91.1,0.0,22.5,0.0
2024-02-09 00:00:00,0.0,0.91,4.79,81.6,0.0,23.2,0.0
2024-02-09 01:00:00,0.0,-2.26,3.86,99.0,0.0,18.7,0.0
2024-02-09 02:00:00,0.0,1.01,0.52,86.9,0.0,20.4,0.0
2024-02-09 03:00:00,0.0,-3.32,1.54,100.0,0.0,24.1,0.0
2024-02-09 04:00:00,0.0,-0.54,1.01,99.5,0.0,18.5,0.0
2024-02-09 05:00:00,0.0,0.59,2.24,93.3,0.0,17.7,0.0
2024-02-09 06:00:00,0.0,-2.84,2.08,100.0,0.0,17.1,0.0
2024-02-09 07:00:00,58.4,1.11,0.46,99.0,0.0,15.9,2.551
2024-02-09 08:00:00,116.5,-2.64,1.42,100.0,0.0,20.8,5.235
2024-02-09 09:00:00,129.7,3.98,1.43,100.0,0.0,24.9,5.681
2024-02-09 10:00:00,308.9,2.38,3.12,97.3,0.0,17.8,13.233
2024-02-09 11:00:00,389.5,6.09,2.16,94.7,0.0,21.9,16.673
2024-02-09 12:00:00,366.2,7.41,1.25,94.0,0.0,23.5,15.921
2024-02-09 13:00:00,306.5,8.75,1.08,100.0,0.0,25.0,13.041
2024-02-09 14:00:00,322.7,8.91,0.45,80.3,0.0,22.6,12.901
2024-02-09 15:00:00,183.8,7.82,3.75,86.6,0.0,20.7,8.365
2024-02-09 16:00:00,192.7,7.0,3.82,82.7,0.0,17.5,8.364
2024-02-09 17:00:00,95.4,6.96,5.1,87.3,0.0,16.5,4.018
2024-02-09 18:00:00,0.0,4.6,1.35,91.6,0.0,20.1,0.0
2024-02-09 19:00:00,0.0,4.92,6.17,88.2,0.0,21.3,0.0
2024-02-09 20:00:00,0.0,3.6,3.8,97.6,0.0,12.7,0.0
2024-02-09 21:00:00,0.0,1.56,4.14,100.0,0.0,22.3,0.0
2024-02-09 22:00:00,0.0,-1.17,1.67,100.0,0.0,14.9,0.0
2024-02-09 23:00:00,0.0,-1.67,1.58,100.0,0.0,22.7,0.0
2024-02-10 00:00:00,0.0,-5.45,3.47,100.0,0.0,18.8,0.0
2024-02-10 01:00:00,0.0,-1.98,5.22,100.0,0.0,21.3,0.0
2024-02-10 02:00:00,0.0,-1.48,6.19,93.2,0.0,23.0,0.0
2024-02-10 03:00:00,0.0,-6.22,5.61,100.0,0.0,21.4,0.0
2024-02-10 04:00:00,0.0,-1.67,3.07,96.2,0.0,17.3,0.0
2024-02-10 05:00:00,0.0,-1.71,0.75,100.0,0.0,25.4,0.0
2024-02-10 06:00:00,0.0,-2.49,4.01,99.4,0.0,18.7,0.0
2024-02-10 07:00:00,56.9,-0.34,1.07,93.6,0.0,16.5,2.467
2024-02-10 08:00:00,159.6,3.09,7.63,88.8,0.0,21.4,7.351
2024-02-10 09:00:00,291.3,1.35,5.48,94.3,0.0,16.4,14.067
2024-02-10 10:00:00,202.0,4.22,2.3,90.6,0.0,14.3,8.849
2024-02-10 11:00:00,246.4,5.83,2.5,87.8,0.0,16.9,10.915
2024-02-10 12:00:00,426.9,5.11,3.52,98.5,0.0,19.5,17.516
2024-02-10 13:00:00,192.4,8.65,2.44,87.3,0.0,16.7,7.985
2024-02-10 14:00:00,148.5,8.24,3.68,89.0,0.0,18.2,6.862
2024-02-10 15:00:00,222.3,7.43,2.27,95.0,0.0,10.7,9.732
2024-02-10 16:00:00,78.4,11.18,1.57,90.9,0.0,24.6,3.099
2024-02-10 17:00:00,51.9,8.66,1.08,85.3,0.0,19.8,2.201
2024-02-10 18:00:00,0.0,3.81,1.64,100.0,0.0,16.4,0.0
2024-02-10 19:00:00,0.0,4.72,2.67,93.6,0.0,24.8,0.0
2024-02-10 20:00:00,0.0,7.8,1.0,86.5,0.0,13.8,0.0
2024-02-10 21:00:00,0.0,1.33,4.41,100.0,0.0,15.6,0.0
2024-02-10 22:00:00,0.0,1.61,2.68,99.8,0.0,17.4,0.0
2024-02-10 23:00:00,0.0,2.15,1.9,98.6,0.0,16.7,0.0
2024-02-11 00:00:00,0.0,0.32,0.96,96.8,0.0,17.7,0.0
2024-02-11 01:00:00,0.0,-0.26,4.71,99.7,0.0,22.1,0.0
2024-02-11 02:00:00,0.0,-0.85,6.0,96.0,0.0,23.3,0.0
2024-02-11 03:00:00,0.0,-2.09,0.2,100.0,0.0,23.7,0.0
2024-02-11 04:00:00,0.0,-3.14,2.53,100.0,0.0,25.2,0.0
2024-02-11 05:00:00,0.0,-0.8,5.3,100.0,0.0,16.7,0.0
2024-02-11 06:00:00,0.0,-1.26,3.55,100.0,0.0,21.3,0.0
2024-02-11 07:00:00,104.3,-0.35,0.52,98.8,0.0,16.7,4.536
2024-02-11 08:00:00,121.1,3.81,1.81,99.5,0.0,16.6,5.357
2024-02-11 09:00:00,111.3,2.3,0.86,97.4,0.0,13.6,4.917
2024-02-11 10:00:00,278.8,6.73,0.99,98.2,0.0,25.8,12.116
2024-02-11 11:00:00,265.9,5.76,2.35,100.0,0.0,24.7,11.817
2024-02-11 12:00:00,362.9,6.17,3.25,88.9,0.0,28.8,16.523
2024-02-11 13:00:00,289.3,4.48,1.4,83.8,0.0,22.9,11.926
2024-02-11 14:00:00,150.1,10.89,2.19,78.9,0.0,21.5,6.351
2024-02-11 15:00:00,156.0,7.87,3.24,95.9,3.94,17.8,6.881
2024-02-11 16:00:00,200.2,4.3,0.54,96.2,0.0,24.3,8.408
2024-02-11 17:00:00,42.0,8.69,0.98,83.1,0.0,21.4,1.752
